,u,i,ts,label,idx
820,1,209,1302648709.0,3,821
821,206,43,1302648769.0,5,822
822,208,162,1302652618.0,1,823
823,162,208,1302652620.0,1,824
824,91,30,1302659094.0,1,825
825,184,91,1302659162.0,1,826
826,91,184,1302659186.0,1,827
827,162,210,1302659794.0,2,828
828,209,1,1302659889.0,3,829
829,210,162,1302660916.0,2,830
830,210,211,1302660923.0,1,831
831,211,210,1302661144.0,1,832
832,211,4815,1302661677.0,1,833
833,30,91,1302666289.0,1,834
834,43,211,1302707523.0,1,835
835,110,5,1302713672.0,1,836
836,194,117,1302722252.0,1,837
837,210,121,1302725617.0,1,838
838,2,69,1302729570.0,1,839
839,153,214,1302740433.0,1,840
840,121,210,1302745365.0,1,841
841,121,176,1302747220.0,2,842
842,176,121,1302747940.0,1,843
843,45,5,1302750632.0,3,844
844,125,2,1302752567.0,4,845
845,43,77,1302790887.0,4,846
846,101,4818,1302791427.0,10,847
847,2,212,1302800924.0,1,848
848,212,2,1302800937.0,1,849
849,210,213,1302814707.0,1,850
850,213,210,1302814789.0,1,851
851,153,110,1302817544.0,4,852
852,43,203,1302818032.0,2,853
853,203,43,1302818177.0,2,854
854,43,220,1302818421.0,2,855
855,22,171,1302820322.0,1,856
856,5,195,1302824119.0,4,857
857,214,153,1302825832.0,2,858
858,96,42,1302842625.0,5,859
859,96,110,1302842653.0,1,860
860,211,5,1302845151.0,1,861
861,5,211,1302845533.0,1,862
862,2,215,1302847190.0,1,863
863,215,2,1302847200.0,1,864
864,91,2,1302881091.0,2,865
865,2,91,1302881463.0,1,866
866,91,220,1302881661.0,1,867
867,91,219,1302881717.0,1,868
868,43,216,1302882663.0,3,869
869,216,43,1302882727.0,3,870
870,91,200,1302883017.0,1,871
871,217,218,1302883800.0,1,872
872,200,91,1302885177.0,1,873
873,218,217,1302887910.0,1,874
874,153,79,1302888454.0,1,875
875,117,194,1302895950.0,1,876
876,219,91,1302902855.0,1,877
877,210,153,1302904462.0,4,878
878,153,210,1302904614.0,4,879
879,210,45,1302906349.0,1,880
880,155,210,1302917071.0,1,881
881,210,155,1302918775.0,1,882
882,220,43,1302920250.0,3,883
883,43,221,1302923640.0,2,884
884,168,45,1302923672.0,5,885
885,168,69,1302923732.0,1,886
886,168,7,1302924030.0,5,887
887,221,43,1302924331.0,8,888
888,153,222,1302928521.0,3,889
889,222,153,1302928587.0,3,890
890,155,12,1302932651.0,1,891
891,12,155,1302932675.0,1,892
892,223,4826,1302933257.0,1,893
893,155,224,1302933285.0,1,894
894,184,215,1302933633.0,1,895
895,224,155,1302933664.0,1,896
896,225,231,1302958660.0,10,897
897,5,182,1302970026.0,2,898
898,5,263,1302978024.0,1,899
899,153,226,1302978044.0,1,900
900,226,153,1302978082.0,1,901
901,200,227,1302990371.0,1,902
902,227,200,1302991007.0,1,903
903,153,228,1302995385.0,1,904
904,228,153,1302995612.0,1,905
905,229,205,1303021208.0,4,906
906,229,184,1303021210.0,5,907
907,229,51,1303021214.0,5,908
908,229,43,1303021222.0,5,909
909,153,87,1303021542.0,2,910
910,87,153,1303022826.0,1,911
911,18,168,1303055666.0,2,912
912,168,18,1303055677.0,2,913
913,230,162,1303064583.0,1,914
914,162,230,1303064621.0,1,915
915,231,225,1303064666.0,10,916
916,192,232,1303066399.0,1,917
917,232,192,1303066423.0,1,918
918,233,153,1303076404.0,1,919
919,167,101,1303080084.0,1,920
920,101,167,1303080212.0,1,921
921,234,229,1303080731.0,4,922
922,234,43,1303080818.0,5,923
923,234,96,1303081272.0,1,924
924,96,234,1303081507.0,1,925
925,234,121,1303083554.0,1,926
926,121,234,1303083825.0,1,927
927,85,236,1303084783.0,1,928
928,7,43,1303085827.0,5,929
929,149,51,1303090859.0,1,930
930,5,235,1303099055.0,1,931
931,235,5,1303099323.0,1,932
932,236,185,1303113302.0,1,933
933,185,236,1303113398.0,1,934
934,171,38,1303114586.0,1,935
935,215,237,1303115281.0,2,936
936,237,215,1303115649.0,2,937
937,153,233,1303121613.0,1,938
938,194,45,1303136046.0,1,939
939,214,62,1303154040.0,2,940
940,2,270,1303161462.0,1,941
941,45,194,1303168886.0,1,942
942,208,238,1303168898.0,1,943
943,238,208,1303168906.0,1,944
944,3,224,1303175313.0,2,945
945,224,3,1303175840.0,2,946
946,239,240,1303192072.0,1,947
947,240,239,1303192109.0,1,948
948,229,12,1303197787.0,5,949
949,212,153,1303205378.0,1,950
950,153,212,1303205387.0,1,951
951,213,5,1303251534.0,2,952
952,5,213,1303251550.0,2,953
953,18,241,1303252802.0,1,954
954,241,18,1303252806.0,1,955
955,43,240,1303253192.0,2,956
956,240,43,1303253327.0,3,957
957,12,4827,1303256263.0,1,958
958,85,242,1303256893.0,1,959
959,242,85,1303256975.0,1,960
960,45,241,1303257294.0,1,961
961,241,45,1303257295.0,1,962
962,163,43,1303257371.0,3,963
963,12,243,1303258735.0,1,964
964,243,12,1303258968.0,1,965
965,5,244,1303263458.0,1,966
966,244,5,1303263494.0,1,967
967,8,244,1303264358.0,1,968
968,5,85,1303269567.0,2,969
969,231,7,1303278096.0,1,970
970,224,245,1303280196.0,1,971
971,245,224,1303280237.0,1,972
972,224,246,1303282174.0,1,973
973,246,224,1303282191.0,1,974
974,43,208,1303338920.0,2,975
975,208,43,1303338935.0,2,976
976,96,224,1303342751.0,1,977
977,224,96,1303342877.0,1,978
978,155,247,1303344911.0,1,979
979,21,271,1303345805.0,2,980
980,247,155,1303348286.0,1,981
981,2,128,1303356387.0,1,982
982,128,2,1303356404.0,1,983
983,176,4817,1303357170.0,1,984
984,12,151,1303359603.0,1,985
985,151,12,1303359614.0,1,986
986,151,43,1303360208.0,2,987
987,12,215,1303361096.0,2,988
988,223,12,1303361104.0,1,989
989,215,12,1303361107.0,2,990
990,12,223,1303361108.0,1,991
991,153,155,1303361239.0,3,992
992,155,153,1303361249.0,3,993
993,215,185,1303377389.0,1,994
994,185,215,1303377420.0,1,995
995,185,137,1303387704.0,2,996
996,137,185,1303387834.0,2,997
997,5,206,1303391987.0,2,998
998,43,4823,1303396799.0,7,999
999,229,221,1303406592.0,4,1000
1000,58,117,1303416433.0,1,1001
1001,117,58,1303416562.0,1,1002
1002,121,248,1303416674.0,1,1003
1003,248,121,1303416692.0,1,1004
1004,249,224,1303424582.0,1,1005
1005,229,215,1303438993.0,5,1006
1006,38,171,1303447886.0,1,1007
1007,153,185,1303466558.0,2,1008
1008,185,153,1303466728.0,2,1009
1009,7,271,1303483212.0,6,1010
1010,2,250,1303486160.0,1,1011
1011,250,2,1303486334.0,1,1012
1012,2,251,1303486511.0,1,1013
1013,251,2,1303486646.0,1,1014
1014,43,251,1303487898.0,4,1015
1015,251,43,1303488819.0,2,1016
1016,155,220,1303499486.0,2,1017
1017,220,155,1303499672.0,2,1018
1018,243,100,1303531167.0,1,1019
1019,100,243,1303531285.0,1,1020
1020,100,48,1303531650.0,3,1021
1021,251,210,1303535867.0,1,1022
1022,7,100,1303540926.0,8,1023
1023,100,7,1303540941.0,8,1024
1024,5,252,1303544458.0,2,1025
1025,229,252,1303546994.0,4,1026
1026,5,194,1303553120.0,1,1027
1027,252,229,1303559784.0,4,1028
1028,215,68,1303561053.0,1,1029
1029,244,8,1303579037.0,2,1030
1030,30,172,1303583405.0,2,1031
1031,27,257,1303599238.0,1,1032
1032,27,4828,1303607469.0,1,1033
1033,43,153,1303617430.0,3,1034
1034,45,253,1303618161.0,1,1035
1035,253,45,1303618177.0,1,1036
1036,253,215,1303618242.0,1,1037
1037,45,254,1303618819.0,1,1038
1038,254,45,1303619000.0,1,1039
1039,27,255,1303622728.0,1,1040
1040,255,27,1303622763.0,1,1041
1041,256,231,1303627971.0,1,1042
1042,41,86,1303627972.0,3,1043
1043,229,219,1303633390.0,4,1044
1044,251,48,1303640861.0,1,1045
1045,48,251,1303640911.0,1,1046
1046,257,27,1303644083.0,10,1047
1047,231,256,1303665639.0,1,1048
1048,258,43,1303673490.0,1,1049
1049,182,5,1303676697.0,4,1050
1050,163,210,1303680595.0,1,1051
1051,210,163,1303680598.0,1,1052
1052,68,5,1303683485.0,1,1053
1053,5,68,1303683667.0,1,1054
1054,153,259,1303684674.0,1,1055
1055,259,153,1303684737.0,1,1056
1056,252,5,1303685321.0,4,1057
1057,194,260,1303685392.0,1,1058
1058,260,194,1303685478.0,1,1059
1059,162,261,1303692044.0,1,1060
1060,5,168,1303692371.0,1,1061
1061,168,5,1303692375.0,2,1062
1062,5,190,1303692430.0,1,1063
1063,190,5,1303693075.0,1,1064
1064,261,162,1303693729.0,1,1065
1065,48,243,1303696033.0,1,1066
1066,243,48,1303696053.0,1,1067
1067,48,285,1303701960.0,1,1068
1068,48,153,1303702189.0,2,1069
1069,153,48,1303702300.0,4,1070
1070,5,262,1303702694.0,1,1071
1071,262,5,1303702717.0,1,1072
1072,48,263,1303703561.0,1,1073
1073,263,48,1303703578.0,1,1074
1074,44,5,1303705452.0,8,1075
1075,264,215,1303705456.0,2,1076
1076,215,264,1303705502.0,2,1077
1077,215,265,1303716776.0,1,1078
1078,265,215,1303716827.0,1,1079
1079,12,266,1303725239.0,1,1080
1080,266,12,1303725563.0,1,1081
1081,259,267,1303738638.0,1,1082
1082,267,259,1303739055.0,1,1083
1083,149,168,1303739675.0,1,1084
1084,257,85,1303740039.0,1,1085
1085,264,153,1303750939.0,3,1086
1086,153,264,1303750968.0,3,1087
1087,181,38,1303751777.0,1,1088
1088,5,270,1303754915.0,4,1089
1089,229,4829,1303762987.0,3,1090
1090,229,4830,1303762992.0,5,1091
1091,264,268,1303770870.0,1,1092
1092,268,264,1303770911.0,1,1093
1093,268,275,1303771120.0,1,1094
1094,153,269,1303772423.0,2,1095
1095,269,153,1303772432.0,2,1096
1096,12,315,1303772945.0,1,1097
1097,12,137,1303773861.0,1,1098
1098,137,12,1303774651.0,1,1099
1099,270,5,1303786886.0,5,1100
1100,271,21,1303790029.0,4,1101
1101,271,7,1303790039.0,3,1102
1102,271,2,1303790379.0,3,1103
1103,163,153,1303796628.0,1,1104
1104,153,163,1303797148.0,1,1105
1105,62,4828,1303803391.0,-10,1106
1106,229,209,1303809802.0,6,1107
1107,194,272,1303822179.0,1,1108
1108,272,194,1303822717.0,5,1109
1109,229,225,1303827793.0,3,1110
1110,273,43,1303838072.0,6,1111
1111,229,4831,1303838591.0,3,1112
1112,16,198,1303845167.0,1,1113
1113,198,16,1303845243.0,1,1114
1114,181,168,1303846262.0,1,1115
1115,168,181,1303846552.0,1,1116
1116,206,274,1303848296.0,2,1117
1117,274,206,1303848299.0,2,1118
1118,5,3,1303848524.0,4,1119
1119,43,273,1303853897.0,1,1120
1120,43,7,1303853921.0,1,1121
1121,261,185,1303859429.0,1,1122
1122,275,268,1303862752.0,1,1123
1123,264,162,1303864138.0,1,1124
1124,162,264,1303864207.0,1,1125
1125,48,236,1303875883.0,3,1126
1126,236,48,1303876660.0,3,1127
1127,153,5,1303879813.0,5,1128
1128,153,198,1303880144.0,2,1129
1129,276,3,1303880261.0,1,1130
1130,5,153,1303881691.0,4,1131
1131,277,96,1303883331.0,1,1132
1132,96,277,1303883386.0,1,1133
1133,5,278,1303900441.0,1,1134
1134,278,5,1303901660.0,1,1135
1135,45,277,1303908514.0,1,1136
1136,91,263,1303922221.0,1,1137
1137,274,277,1303927208.0,2,1138
1138,277,274,1303927224.0,2,1139
1139,85,279,1303932463.0,1,1140
1140,279,85,1303932532.0,1,1141
1141,153,280,1303937112.0,1,1142
1142,280,153,1303937174.0,1,1143
1143,249,5,1303938048.0,5,1144
1144,30,313,1303938320.0,2,1145
1145,263,91,1303940230.0,1,1146
1146,261,153,1303941922.0,1,1147
1147,153,261,1303941961.0,1,1148
1148,243,2,1303959109.0,1,1149
1149,277,243,1303971582.0,1,1150
1150,243,277,1303971593.0,1,1151
1151,229,282,1303971806.0,5,1152
1152,229,7,1303975398.0,5,1153
1153,275,229,1303979893.0,1,1154
1154,185,261,1303984278.0,1,1155
1155,43,244,1304002119.0,3,1156
1156,281,43,1304003460.0,3,1157
1157,2,92,1304004287.0,2,1158
1158,92,153,1304004832.0,1,1159
1159,153,92,1304004869.0,1,1160
1160,92,2,1304005562.0,2,1161
1161,168,282,1304007617.0,1,1162
1162,282,229,1304007756.0,3,1163
1163,229,186,1304007796.0,5,1164
1164,282,43,1304007851.0,3,1165
1165,217,85,1304009755.0,1,1166
1166,85,217,1304009836.0,1,1167
1167,18,100,1304013658.0,2,1168
1168,263,297,1304014701.0,3,1169
1169,263,5,1304017232.0,2,1170
1170,5,87,1304024851.0,3,1171
1171,228,247,1304033113.0,1,1172
1172,153,3,1304034294.0,7,1173
1173,261,2,1304034491.0,1,1174
1174,2,261,1304034494.0,1,1175
1175,96,293,1304040268.0,1,1176
1176,194,283,1304041764.0,1,1177
1177,283,194,1304043050.0,1,1178
1178,5,284,1304043630.0,1,1179
1179,284,5,1304043928.0,1,1180
1180,244,43,1304044790.0,3,1181
1181,21,239,1304050378.0,3,1182
1182,239,21,1304050418.0,3,1183
1183,285,48,1304050445.0,2,1184
1184,286,5,1304050579.0,3,1185
1185,286,153,1304050597.0,3,1186
1186,153,286,1304050847.0,3,1187
1187,190,236,1304053177.0,1,1188
1188,194,48,1304082871.0,1,1189
1189,48,194,1304082886.0,1,1190
1190,280,287,1304089665.0,1,1191
1191,287,280,1304089963.0,1,1192
1192,194,288,1304090789.0,1,1193
1193,288,194,1304091083.0,1,1194
1194,280,2,1304098148.0,1,1195
1195,2,280,1304098160.0,1,1196
1196,289,229,1304098427.0,5,1197
1197,30,229,1304101631.0,2,1198
1198,289,30,1304101673.0,1,1199
1199,30,289,1304101856.0,1,1200
1200,236,270,1304103544.0,5,1201
1201,153,290,1304104276.0,3,1202
1202,290,153,1304104939.0,4,1203
1203,229,237,1304108613.0,4,1204
1204,30,205,1304112865.0,1,1205
1205,205,30,1304112972.0,1,1206
1206,5,93,1304118180.0,3,1207
1207,101,8,1304126754.0,2,1208
1208,8,101,1304126860.0,2,1209
1209,8,368,1304129067.0,2,1210
1210,8,5,1304135542.0,4,1211
1211,12,48,1304137573.0,2,1212
1212,48,12,1304137620.0,1,1213
1213,139,285,1304142167.0,1,1214
1214,285,139,1304142198.0,1,1215
1215,281,229,1304146151.0,4,1216
1216,153,291,1304146432.0,1,1217
1217,291,153,1304146741.0,1,1218
1218,139,153,1304150455.0,1,1219
1219,153,139,1304150471.0,1,1220
1220,30,152,1304153139.0,1,1221
1221,292,16,1304163101.0,1,1222
1222,229,231,1304166225.0,4,1223
1223,293,275,1304173775.0,1,1224
1224,275,293,1304175033.0,1,1225
1225,293,96,1304175789.0,1,1226
1226,162,294,1304186094.0,1,1227
1227,294,162,1304186120.0,1,1228
1228,259,295,1304191920.0,1,1229
1229,295,259,1304192005.0,1,1230
1230,289,296,1304193306.0,1,1231
1231,296,289,1304193334.0,1,1232
1232,1,168,1304194322.0,4,1233
1233,168,1,1304194337.0,2,1234
1234,168,368,1304194687.0,2,1235
1235,220,91,1304198781.0,2,1236
1236,263,43,1304204146.0,1,1237
1237,43,263,1304204295.0,1,1238
1238,297,263,1304207905.0,3,1239
1239,248,298,1304213843.0,1,1240
1240,298,248,1304213906.0,1,1241
1241,191,299,1304216681.0,1,1242
1242,299,191,1304216717.0,1,1243
1243,126,300,1304220345.0,1,1244
1244,300,126,1304220445.0,1,1245
1245,289,301,1304224026.0,1,1246
1246,301,289,1304224064.0,1,1247
1247,87,5,1304230989.0,3,1248
1248,302,303,1304231646.0,1,1249
1249,303,302,1304231668.0,1,1250
1250,277,302,1304232013.0,1,1251
1251,302,277,1304232036.0,1,1252
1252,302,304,1304233846.0,1,1253
1253,304,302,1304234051.0,1,1254
1254,299,281,1304234839.0,1,1255
1255,281,299,1304234877.0,1,1256
1256,99,1164,1304239725.0,1,1257
1257,296,137,1304252440.0,1,1258
1258,137,296,1304253482.0,1,1259
1259,275,121,1304261832.0,1,1260
1260,94,296,1304270419.0,1,1261
1261,296,94,1304270435.0,1,1262
1262,87,305,1304272625.0,1,1263
1263,305,87,1304272629.0,1,1264
1264,87,306,1304273832.0,1,1265
1265,306,87,1304273841.0,1,1266
1266,306,307,1304273866.0,1,1267
1267,307,306,1304273965.0,1,1268
1268,229,329,1304274211.0,5,1269
1269,3,153,1304275177.0,8,1270
1270,3,84,1304277450.0,2,1271
1271,84,3,1304277511.0,2,1272
1272,308,5,1304278705.0,10,1273
1273,94,309,1304278783.0,1,1274
1274,309,94,1304278792.0,1,1275
1275,310,5,1304280793.0,1,1276
1276,310,311,1304280809.0,1,1277
1277,311,310,1304280974.0,1,1278
1278,5,310,1304280998.0,1,1279
1279,311,537,1304281114.0,10,1280
1280,206,172,1304283199.0,2,1281
1281,77,312,1304283470.0,1,1282
1282,312,77,1304283484.0,1,1283
1283,313,206,1304283585.0,2,1284
1284,194,310,1304284006.0,1,1285
1285,313,315,1304284547.0,2,1286
1286,310,194,1304284906.0,1,1287
1287,229,358,1304285014.0,5,1288
1288,77,4817,1304285215.0,3,1289
1289,77,271,1304285343.0,1,1290
1290,5,131,1304286473.0,1,1291
1291,106,277,1304287787.0,1,1292
1292,277,106,1304287821.0,1,1293
1293,275,314,1304287948.0,1,1294
1294,3,928,1304288062.0,6,1295
1295,314,275,1304288144.0,1,1296
1296,315,153,1304288194.0,1,1297
1297,229,316,1304288595.0,5,1298
1298,316,229,1304290597.0,5,1299
1299,44,317,1304291588.0,1,1300
1300,317,44,1304291604.0,1,1301
1301,317,318,1304291618.0,1,1302
1302,121,275,1304292260.0,2,1303
1303,318,317,1304292260.0,1,1304
1304,310,304,1304294892.0,2,1305
1305,304,310,1304294985.0,2,1306
1306,310,315,1304295961.0,1,1307
1307,315,310,1304295982.0,1,1308
1308,64,319,1304298271.0,1,1309
1309,319,64,1304298567.0,1,1310
1310,228,320,1304299009.0,1,1311
1311,320,228,1304299133.0,1,1312
1312,162,228,1304299847.0,1,1313
1313,228,162,1304299848.0,1,1314
1314,317,214,1304300122.0,2,1315
1315,214,317,1304300369.0,2,1316
1316,315,321,1304302497.0,1,1317
1317,321,315,1304302522.0,1,1318
1318,268,5,1304303707.0,1,1319
1319,5,268,1304303805.0,2,1320
1320,176,303,1304305175.0,1,1321
1321,303,176,1304305183.0,1,1322
1322,176,322,1304307673.0,1,1323
1323,322,176,1304307687.0,1,1324
1324,45,4832,1304310340.0,1,1325
1325,310,323,1304310941.0,1,1326
1326,323,310,1304311011.0,2,1327
1327,3,6,1304313527.0,6,1328
1328,107,5,1304314810.0,5,1329
1329,5,107,1304314930.0,4,1330
1330,151,214,1304316430.0,5,1331
1331,236,5,1304317054.0,2,1332
1332,277,324,1304319675.0,1,1333
1333,324,277,1304319681.0,1,1334
1334,325,151,1304325275.0,2,1335
1335,325,5,1304325318.0,1,1336
1336,325,258,1304325339.0,3,1337
1337,325,152,1304325484.0,10,1338
1338,251,324,1304328455.0,1,1339
1339,324,251,1304328457.0,1,1340
1340,151,308,1304344954.0,3,1341
1341,308,151,1304345554.0,3,1342
1342,151,326,1304345641.0,1,1343
1343,326,151,1304345751.0,1,1344
1344,229,125,1304346187.0,4,1345
1345,151,327,1304346191.0,1,1346
1346,327,151,1304346198.0,1,1347
1347,151,6,1304347162.0,8,1348
1348,6,151,1304347196.0,5,1349
1349,258,325,1304351240.0,1,1350
1350,239,327,1304352111.0,3,1351
1351,327,239,1304352150.0,3,1352
1352,229,328,1304353402.0,4,1353
1353,229,477,1304353418.0,5,1354
1354,328,43,1304354990.0,5,1355
1355,153,315,1304355529.0,2,1356
1356,2,25,1304355928.0,1,1357
1357,327,329,1304358452.0,1,1358
1358,2,300,1304359309.0,1,1359
1359,300,2,1304359312.0,1,1360
1360,329,327,1304364403.0,1,1361
1361,181,18,1304364649.0,1,1362
1362,18,181,1304365894.0,1,1363
1363,5,330,1304367721.0,2,1364
1364,312,329,1304367747.0,1,1365
1365,330,5,1304367782.0,2,1366
1366,329,312,1304367783.0,1,1367
1367,2,314,1304368646.0,1,1368
1368,314,2,1304368666.0,1,1369
1369,330,51,1304370485.0,2,1370
1370,101,45,1304370617.0,2,1371
1371,51,330,1304370687.0,2,1372
1372,229,273,1304375008.0,6,1373
1373,178,104,1304375796.0,1,1374
1374,258,93,1304375955.0,1,1375
1375,93,258,1304376692.0,1,1376
1376,280,51,1304377153.0,2,1377
1377,51,280,1304377206.0,3,1378
1378,162,320,1304380869.0,1,1379
1379,320,162,1304380950.0,1,1380
1380,202,168,1304383365.0,1,1381
1381,168,202,1304383560.0,1,1382
1382,331,45,1304384873.0,1,1383
1383,45,331,1304385137.0,1,1384
1384,217,332,1304385669.0,1,1385
1385,332,217,1304385878.0,1,1386
1386,321,333,1304388442.0,1,1387
1387,333,321,1304388451.0,1,1388
1388,229,289,1304389395.0,6,1389
1389,334,229,1304390658.0,4,1390
1390,304,317,1304392819.0,3,1391
1391,317,304,1304392837.0,3,1392
1392,308,64,1304392866.0,3,1393
1393,64,308,1304393058.0,3,1394
1394,229,4833,1304396618.0,4,1395
1395,51,335,1304404274.0,3,1396
1396,335,51,1304404380.0,1,1397
1397,277,153,1304405510.0,3,1398
1398,153,277,1304405535.0,3,1399
1399,96,5,1304407101.0,1,1400
1400,5,96,1304407106.0,1,1401
1401,274,315,1304428322.0,3,1402
1402,200,336,1304430542.0,1,1403
1403,336,200,1304430585.0,1,1404
1404,94,16,1304430800.0,3,1405
1405,225,336,1304432037.0,1,1406
1406,274,77,1304432111.0,1,1407
1407,77,200,1304432479.0,1,1408
1408,200,77,1304432496.0,1,1409
1409,336,225,1304432507.0,1,1410
1410,77,274,1304432511.0,1,1411
1411,5,337,1304432825.0,1,1412
1412,337,5,1304432849.0,1,1413
1413,77,84,1304433267.0,1,1414
1414,84,77,1304433317.0,2,1415
1415,200,318,1304433404.0,1,1416
1416,318,200,1304433414.0,1,1417
1417,288,16,1304434012.0,2,1418
1418,315,274,1304434149.0,3,1419
1419,229,3020,1304436188.0,3,1420
1420,338,343,1304436721.0,1,1421
1421,229,281,1304439811.0,4,1422
1422,293,325,1304442703.0,-10,1423
1423,293,339,1304443252.0,1,1424
1424,339,325,1304443260.0,-10,1425
1425,333,332,1304448831.0,1,1426
1426,332,333,1304448842.0,1,1427
1427,181,58,1304449745.0,2,1428
1428,302,291,1304453242.0,1,1429
1429,299,333,1304459444.0,1,1430
1430,333,299,1304459648.0,1,1431
1431,333,304,1304459686.0,1,1432
1432,304,333,1304459717.0,1,1433
1433,217,5,1304461216.0,4,1434
1434,277,340,1304463404.0,1,1435
1435,340,277,1304464674.0,2,1436
1436,229,238,1304464995.0,4,1437
1437,162,346,1304465477.0,1,1438
1438,27,341,1304466956.0,1,1439
1439,341,27,1304466988.0,1,1440
1440,340,332,1304466996.0,1,1441
1441,332,340,1304467199.0,2,1442
1442,226,64,1304467455.0,1,1443
1443,64,226,1304467600.0,1,1444
1444,320,116,1304468891.0,1,1445
1445,116,320,1304468927.0,1,1446
1446,321,340,1304469890.0,1,1447
1447,340,321,1304469924.0,1,1448
1448,340,320,1304470292.0,2,1449
1449,320,340,1304470314.0,2,1450
1450,5,236,1304471736.0,2,1451
1451,5,325,1304474308.0,-1,1452
1452,229,259,1304475793.0,4,1453
1453,151,228,1304476730.0,1,1454
1454,126,130,1304476904.0,2,1455
1455,340,342,1304477092.0,1,1456
1456,342,340,1304477291.0,1,1457
1457,228,151,1304477450.0,1,1458
1458,130,126,1304477701.0,2,1459
1459,153,241,1304480356.0,4,1460
1460,343,338,1304480494.0,1,1461
1461,241,153,1304480951.0,4,1462
1462,310,154,1304484763.0,1,1463
1463,154,310,1304484817.0,1,1464
1464,241,344,1304485820.0,1,1465
1465,344,241,1304485845.0,1,1466
1466,2,345,1304488105.0,1,1467
1467,345,2,1304488263.0,1,1468
1468,346,162,1304490824.0,1,1469
1469,5,217,1304497865.0,5,1470
1470,58,238,1304514928.0,2,1471
1471,154,347,1304517599.0,1,1472
1472,347,154,1304517620.0,1,1473
1473,320,25,1304520736.0,1,1474
1474,320,271,1304522523.0,1,1475
1475,271,320,1304522529.0,1,1476
1476,347,134,1304523072.0,1,1477
1477,229,82,1304526186.0,6,1478
1478,348,43,1304530054.0,1,1479
1479,2,349,1304533793.0,1,1480
1480,258,351,1304534184.0,2,1481
1481,349,2,1304534421.0,1,1482
1482,350,352,1304535381.0,1,1483
1483,351,258,1304535620.0,2,1484
1484,352,350,1304535752.0,1,1485
1485,128,353,1304539111.0,1,1486
1486,353,128,1304539437.0,3,1487
1487,229,249,1304540583.0,4,1488
1488,351,325,1304541348.0,-10,1489
